Provider,PotentialFraud,Inpatient_ClaimCount,Inpatient_UniquePatients,Inpatient_TotalReimbursed,Inpatient_AvgReimbursed,Inpatient_StdReimbursed,Inpatient_MaxReimbursed,Inpatient_TotalDeductible,Inpatient_AvgDeductible,Inpatient_ClaimDurationRange,Inpatient_AdmissionCount,Inpatient_DeceasedClaims,Inpatient_AvgAge,Outpatient_ClaimCount,Outpatient_UniquePatients,Outpatient_TotalReimbursed,Outpatient_AvgReimbursed,Outpatient_StdReimbursed,Outpatient_MaxReimbursed,Outpatient_TotalDeductible,Outpatient_AvgDeductible,Outpatient_ClaimDurationRange,Outpatient_DeceasedClaims,Outpatient_AvgAge,Inpatient_ChronicCond_Alzheimer,Inpatient_ChronicCond_Heartfailure,Inpatient_ChronicCond_KidneyDisease,Inpatient_ChronicCond_Cancer,Inpatient_ChronicCond_ObstrPulmonary,Inpatient_ChronicCond_Depression,Inpatient_ChronicCond_Diabetes,Inpatient_ChronicCond_IschemicHeart,Inpatient_ChronicCond_Osteoporasis,Inpatient_ChronicCond_rheumatoidarthritis,Inpatient_ChronicCond_stroke,Outpatient_ChronicCond_Alzheimer,Outpatient_ChronicCond_Heartfailure,Outpatient_ChronicCond_KidneyDisease,Outpatient_ChronicCond_Cancer,Outpatient_ChronicCond_ObstrPulmonary,Outpatient_ChronicCond_Depression,Outpatient_ChronicCond_Diabetes,Outpatient_ChronicCond_IschemicHeart,Outpatient_ChronicCond_Osteoporasis,Outpatient_ChronicCond_rheumatoidarthritis,Outpatient_ChronicCond_stroke,Total_ClaimCount,Total_UniquePatients,Total_Reimbursed,Total_DeceasedClaims,AvgReimbursed_PerPatient,AvgClaims_PerPatient,DeceasedClaim_Rate,Inpatient_Ratio
PRV52703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2700.0,675.0,953.5023160258535,2100.0,190.0,47.5,256.0,0.0,80.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,4.0,4.0,2700.0,0.0,675.0,1.0,0.0,0.0
PRV52704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,73.0,51790.0,325.72327044025155,644.6316376447309,3300.0,530.0,3.3333333333333335,359.0,1.0,73.93081761006289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,90.0,60.0,43.0,58.0,68.0,118.0,125.0,67.0,51.0,8.0,159.0,73.0,51790.0,1.0,709.4520547945206,2.1780821917808217,0.006289308176100629,0.0
PRV52706,0,2.0,2.0,25000.0,12500.0,10606.601717798212,20000.0,2136.0,1068.0,139.0,2.0,0.0,64.0,24.0,23.0,8190.0,341.25,574.0119109504989,1900.0,0.0,0.0,355.0,0.0,75.91666666666667,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,16.0,11.0,2.0,5.0,7.0,19.0,16.0,5.0,6.0,2.0,26.0,23.0,33190.0,0.0,1443.0434782608695,1.1304347826086956,0.0,0.07692307692307693
PRV52708,0,5.0,4.0,32000.0,6400.0,4277.849927241487,14000.0,5340.0,1068.0,217.0,5.0,0.0,71.0,26.0,11.0,8400.0,323.0769230769231,737.6328042096242,3300.0,70.0,2.6923076923076925,334.0,0.0,75.42307692307692,4.0,2.0,3.0,2.0,3.0,0.0,5.0,5.0,1.0,4.0,0.0,11.0,16.0,11.0,9.0,13.0,2.0,19.0,16.0,8.0,9.0,3.0,31.0,11.0,40400.0,0.0,3672.7272727272725,2.8181818181818183,0.0,0.16129032258064516
PRV52709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2220.0,170.76923076923077,303.2727468374944,1100.0,0.0,0.0,326.0,0.0,79.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,8.0,7.0,2.0,5.0,8.0,4.0,0.0,13.0,4.0,2220.0,0.0,555.0,3.25,0.0,0.0
PRV52710,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,4410.0,157.5,154.38348117353507,700.0,10.0,0.35714285714285715,327.0,0.0,68.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,8.0,3.0,5.0,9.0,17.0,22.0,10.0,6.0,5.0,28.0,26.0,4410.0,0.0,169.6153846153846,1.0769230769230769,0.0,0.0
PRV52711,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,9110.0,325.35714285714283,764.2884957670792,3300.0,0.0,0.0,353.0,0.0,67.03571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,9.0,3.0,8.0,7.0,15.0,23.0,11.0,4.0,1.0,28.0,18.0,9110.0,0.0,506.1111111111111,1.5555555555555556,0.0,0.0
PRV52713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,21.0,14260.0,237.66666666666666,446.771342823554,2300.0,130.0,2.1666666666666665,357.0,0.0,80.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,35.0,7.0,1.0,12.0,40.0,32.0,38.0,8.0,33.0,1.0,60.0,21.0,14260.0,0.0,679.047619047619,2.857142857142857,0.0,0.0
PRV52714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,710.0,142.0,202.53394777172542,500.0,0.0,0.0,240.0,0.0,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,1.0,5.0,4.0,2.0,2.0,0.0,5.0,5.0,710.0,0.0,142.0,1.0,0.0,0.0
PRV52715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,200.0,66.66666666666667,23.094010767585033,80.0,0.0,0.0,238.0,0.0,77.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,200.0,0.0,66.66666666666667,1.0,0.0,0.0
PRV52717,0,20.0,18.0,185000.0,9250.0,9013.878188659974,41000.0,21360.0,1068.0,309.0,20.0,1.0,71.25,109.0,78.0,26130.0,239.72477064220183,456.1299739953846,3000.0,850.0,7.798165137614679,383.0,2.0,71.9908256880734,11.0,17.0,8.0,4.0,8.0,14.0,16.0,17.0,12.0,9.0,2.0,52.0,58.0,34.0,18.0,30.0,46.0,84.0,83.0,30.0,39.0,5.0,129.0,78.0,211130.0,3.0,2706.7948717948716,1.6538461538461537,0.023255813953488372,0.15503875968992248
PRV52719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,33.0,10840.0,172.06349206349208,387.50716426325687,2700.0,310.0,4.920634920634921,356.0,2.0,74.34920634920636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,18.0,1.0,22.0,17.0,27.0,49.0,12.0,14.0,8.0,63.0,33.0,10840.0,2.0,328.4848484848485,1.9090909090909092,0.031746031746031744,0.0
PRV52720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,15050.0,301.0,550.8925966658334,2700.0,80.0,1.6,373.0,0.0,73.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,19.0,2.0,22.0,30.0,36.0,42.0,23.0,24.0,6.0,50.0,24.0,15050.0,0.0,627.0833333333334,2.0833333333333335,0.0,0.0
PRV52721,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1810.0,258.57142857142856,508.08229554632095,1400.0,0.0,0.0,244.0,0.0,72.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,3.0,4.0,5.0,6.0,2.0,3.0,1.0,7.0,7.0,1810.0,0.0,258.57142857142856,1.0,0.0,0.0
PRV52722,0,9.0,8.0,76000.0,8444.444444444445,5027.701042999452,15000.0,9612.0,1068.0,263.0,9.0,0.0,79.11111111111111,274.0,119.0,71380.0,260.5109489051095,540.7955355168842,3300.0,460.0,1.6788321167883211,363.0,2.0,75.41970802919708,6.0,5.0,6.0,0.0,4.0,5.0,8.0,6.0,3.0,4.0,1.0,104.0,129.0,117.0,23.0,80.0,118.0,181.0,210.0,83.0,61.0,29.0,283.0,119.0,147380.0,2.0,1238.4873949579833,2.3781512605042017,0.007067137809187279,0.03180212014134275
PRV52723,0,18.0,16.0,169000.0,9388.888888888889,9299.834842865499,42000.0,19224.0,1068.0,338.0,18.0,0.0,73.83333333333333,163.0,88.0,50760.0,311.41104294478527,585.085070632725,3300.0,220.0,1.3496932515337423,359.0,0.0,73.47239263803681,9.0,11.0,13.0,3.0,9.0,9.0,11.0,16.0,7.0,9.0,2.0,66.0,95.0,85.0,16.0,66.0,69.0,106.0,126.0,49.0,61.0,8.0,181.0,88.0,219760.0,0.0,2497.2727272727275,2.0568181818181817,0.0,0.09944751381215469
PRV52724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,5040.0,210.0,488.03955648661537,2400.0,0.0,0.0,273.0,0.0,73.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,9.0,3.0,3.0,3.0,15.0,19.0,6.0,3.0,2.0,24.0,17.0,5040.0,0.0,296.47058823529414,1.411764705882353,0.0,0.0
PRV52725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,40.0,18850.0,448.8095238095238,1514.4027276027007,9600.0,110.0,2.619047619047619,361.0,2.0,74.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,19.0,10.0,16.0,11.0,31.0,33.0,14.0,12.0,2.0,42.0,40.0,18850.0,2.0,471.25,1.05,0.047619047619047616,0.0
PRV52726,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,380.0,190.0,155.56349186104046,300.0,0.0,0.0,163.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,380.0,0.0,190.0,1.0,0.0,0.0
PRV52727,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,2650.0,220.83333333333334,281.76258004772654,900.0,50.0,4.166666666666667,345.0,0.0,81.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,3.0,5.0,7.0,9.0,4.0,3.0,1.0,12.0,10.0,2650.0,0.0,265.0,1.2,0.0,0.0
PRV52728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,3140.0,209.33333333333334,208.06821225833838,500.0,0.0,0.0,325.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,6.0,2.0,5.0,4.0,11.0,10.0,6.0,5.0,4.0,15.0,12.0,3140.0,1.0,261.6666666666667,1.25,0.06666666666666667,0.0
PRV52729,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,500.0,250.0,212.13203435596427,400.0,0.0,0.0,111.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,500.0,0.0,250.0,1.0,0.0,0.0
PRV52731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,4410.0,191.7391304347826,408.5412205074966,2000.0,110.0,4.782608695652174,342.0,6.0,75.43478260869566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,5.0,0.0,7.0,8.0,7.0,18.0,9.0,14.0,2.0,23.0,13.0,4410.0,6.0,339.2307692307692,1.7692307692307692,0.2608695652173913,0.0
PRV52732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,2490.0,249.0,582.49368141542,1900.0,0.0,0.0,282.0,0.0,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,3.0,3.0,2.0,8.0,6.0,6.0,1.0,0.0,10.0,6.0,2490.0,0.0,415.0,1.6666666666666667,0.0,0.0
PRV52733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,30.0,0.0,30.0,1.0,0.0,0.0
PRV52736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,50.0,1.0,0.0,0.0
PRV52738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,49.0,17660.0,284.83870967741933,608.5530862668147,3200.0,50.0,0.8064516129032258,351.0,1.0,72.59677419354838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,36.0,32.0,12.0,18.0,22.0,49.0,48.0,27.0,17.0,11.0,62.0,49.0,17660.0,1.0,360.40816326530614,1.2653061224489797,0.016129032258064516,0.0
PRV52739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,39.0,11400.0,215.0943396226415,366.0423611546233,1800.0,320.0,6.037735849056604,364.0,0.0,74.66037735849056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,34.0,25.0,15.0,17.0,28.0,41.0,36.0,19.0,14.0,5.0,53.0,39.0,11400.0,0.0,292.3076923076923,1.358974358974359,0.0,0.0
PRV52740,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,18.0,6310.0,185.58823529411765,296.5783781782685,1300.0,100.0,2.9411764705882355,313.0,0.0,75.38235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,28.0,6.0,7.0,18.0,20.0,29.0,29.0,10.0,10.0,7.0,34.0,18.0,6310.0,0.0,350.55555555555554,1.8888888888888888,0.0,0.0
PRV52741,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,80.0,40.0,28.284271247461902,60.0,0.0,0.0,50.0,0.0,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,80.0,0.0,40.0,1.0,0.0,0.0
PRV52742,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1270.0,211.66666666666666,196.00170067289383,500.0,0.0,0.0,256.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,4.0,0.0,5.0,6.0,3.0,1270.0,0.0,423.3333333333333,2.0,0.0,0.0
PRV52743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2070.0,345.0,264.40499238857046,700.0,0.0,0.0,342.0,1.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.0,4.0,1.0,5.0,5.0,3.0,1.0,1.0,6.0,6.0,2070.0,1.0,345.0,1.0,0.16666666666666666,0.0
PRV52744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,400.0,200.0,0.0,200.0,0.0,0.0,83.0,0.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,400.0,0.0,200.0,1.0,0.0,0.0
PRV52745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,152.0,47020.0,301.4102564102564,1173.2669848336218,14010.0,560.0,3.58974358974359,370.0,1.0,74.35897435897436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,90.0,56.0,26.0,47.0,76.0,104.0,120.0,54.0,52.0,20.0,156.0,152.0,47020.0,1.0,309.3421052631579,1.0263157894736843,0.00641025641025641,0.0
PRV52746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,50.0,0.0,50.0,1.0,0.0,0.0
PRV52747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,7520.0,358.0952380952381,544.0369385218163,1900.0,160.0,7.619047619047619,335.0,0.0,76.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,10.0,3.0,6.0,10.0,17.0,16.0,8.0,4.0,1.0,21.0,21.0,7520.0,0.0,358.0952380952381,1.0,0.0,0.0
PRV52748,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,610.0,61.0,59.15140648276158,200.0,0.0,0.0,328.0,0.0,73.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,3.0,6.0,9.0,9.0,4.0,6.0,1.0,10.0,10.0,610.0,0.0,61.0,1.0,0.0,0.0
PRV52750,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,10700.0,411.53846153846155,633.8308437284655,2300.0,160.0,6.153846153846154,288.0,0.0,71.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,15.0,5.0,7.0,9.0,21.0,22.0,11.0,9.0,2.0,26.0,26.0,10700.0,0.0,411.53846153846155,1.0,0.0,0.0
PRV52751,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,300.0,100.0,91.6515138991168,200.0,0.0,0.0,165.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,300.0,0.0,100.0,1.0,0.0,0.0
PRV52752,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,560.0,280.0,311.1269837220809,500.0,0.0,0.0,44.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,560.0,0.0,280.0,1.0,0.0,0.0
PRV52753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,130.0,65.0,49.49747468305833,100.0,0.0,0.0,120.0,0.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,130.0,0.0,65.0,1.0,0.0,0.0
PRV52754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,10.0,1.0,0.0,0.0
PRV52755,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,5930.0,539.0909090909091,628.3224418314938,1900.0,0.0,0.0,271.0,0.0,70.63636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,0.0,1.0,7.0,8.0,9.0,5.0,4.0,0.0,11.0,9.0,5930.0,0.0,658.8888888888889,1.2222222222222223,0.0,0.0
PRV52756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,220.0,55.0,35.11884584284246,90.0,0.0,0.0,109.0,1.0,67.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,4.0,4.0,220.0,1.0,55.0,1.0,0.25,0.0
PRV52757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,50.0,0.0,50.0,1.0,0.0,0.0
PRV52758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,130.0,32.5,39.475730941090035,80.0,0.0,0.0,220.0,0.0,73.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,4.0,4.0,130.0,0.0,32.5,1.0,0.0,0.0
PRV52760,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4070.0,814.0,1199.0329436675208,2900.0,0.0,0.0,266.0,0.0,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,2.0,0.0,5.0,5.0,4070.0,0.0,814.0,1.0,0.0,0.0
PRV52761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,4740.0,430.90909090909093,885.2169739160512,2500.0,0.0,0.0,254.0,0.0,76.81818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,4.0,3.0,5.0,10.0,2.0,3.0,2.0,11.0,11.0,4740.0,0.0,430.90909090909093,1.0,0.0,0.0
PRV52763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,50.0,70.0,70.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,50.0,1.0,0.0,0.0
PRV52764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,450.0,150.0,217.02534414210706,400.0,0.0,0.0,146.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,450.0,0.0,150.0,1.0,0.0,0.0
PRV52766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2010.0,182.72727272727272,300.23627059670554,900.0,0.0,0.0,304.0,1.0,72.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,3.0,5.0,7.0,7.0,3.0,3.0,0.0,11.0,11.0,2010.0,1.0,182.72727272727272,1.0,0.09090909090909091,0.0
PRV52767,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,690.0,172.5,218.68927728629038,500.0,40.0,10.0,326.0,0.0,82.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,0.0,4.0,4.0,690.0,0.0,172.5,1.0,0.0,0.0
PRV52768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7310.0,292.4,682.7168764087594,3300.0,90.0,3.6,339.0,0.0,79.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,10.0,5.0,4.0,11.0,18.0,17.0,9.0,10.0,3.0,25.0,25.0,7310.0,0.0,292.4,1.0,0.0,0.0
PRV52769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,40.0,0.0,40.0,1.0,0.0,0.0
PRV52770,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1090.0,155.71428571428572,178.12515664153514,500.0,0.0,0.0,284.0,0.0,66.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,2.0,5.0,4.0,2.0,1.0,1.0,7.0,7.0,1090.0,0.0,155.71428571428572,1.0,0.0,0.0
